Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Index,Instrument,Isolate,Isolation_Source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SAMPLE_TYPE,SRA Study,STRAIN
SRR5871558,RNA-Seq,65,115728275,PRJNA395838,SAMN07415290,"Microbe\, viral or environmental",53589377,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"fastq,sra",s3,s3.us-east-1,SRX3039043,uncalculated,uncalculated,missing,missing,153,Illumina HiSeq 2500,missing,missing,153_exp2_PHO84c_Rep_mCh_L74F_0_2mM_recovery_0_33h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,153_exp2_PHO84c_Rep_mCh_L74F_0_2mM_recovery_0_33h,Yeast culture,SRP113626,BY4741
SRR5871559,RNA-Seq,65,139321715,PRJNA395838,SAMN07415291,"Microbe\, viral or environmental",62197718,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039042,uncalculated,uncalculated,missing,missing,154,Illumina HiSeq 2500,missing,missing,154_exp2_PHO84c_Rep_mCh_L74F_0_2mM_recovery_0_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,154_exp2_PHO84c_Rep_mCh_L74F_0_2mM_recovery_0_5h,Yeast culture,SRP113626,BY4741
SRR5871560,RNA-Seq,65,113455030,PRJNA395838,SAMN07415292,"Microbe\, viral or environmental",51628529,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039041,uncalculated,uncalculated,missing,missing,155,Illumina HiSeq 2500,missing,missing,155_exp2_PHO84c_Rep_mCh_L74F_0_2mM_recovery_0_67h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,155_exp2_PHO84c_Rep_mCh_L74F_0_2mM_recovery_0_67h,Yeast culture,SRP113626,BY4741
SRR5871561,RNA-Seq,65,102289200,PRJNA395838,SAMN07415293,"Microbe\, viral or environmental",47135077,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039040,uncalculated,uncalculated,missing,missing,156,Illumina HiSeq 2500,missing,missing,156_exp2_PHO84c_Rep_mCh_L74F_0_2mM_recovery_0_83h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,156_exp2_PHO84c_Rep_mCh_L74F_0_2mM_recovery_0_83h,Yeast culture,SRP113626,BY4741
SRR5871562,RNA-Seq,65,48237345,PRJNA395838,SAMN07415294,"Microbe\, viral or environmental",23846624,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039039,uncalculated,uncalculated,missing,missing,157,Illumina HiSeq 2500,missing,missing,157_exp2_PHO84c_Rep_mCh_L74F_0_2mM_recovery_10h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,157_exp2_PHO84c_Rep_mCh_L74F_0_2mM_recovery_10h,Yeast culture,SRP113626,BY4741
SRR5871563,RNA-Seq,65,33527065,PRJNA395838,SAMN07415295,"Microbe\, viral or environmental",17027592,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039038,uncalculated,uncalculated,missing,missing,158,Illumina HiSeq 2500,missing,missing,158_exp2_PHO84c_Rep_mCh_L74F_0_2mM_recovery_11h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,158_exp2_PHO84c_Rep_mCh_L74F_0_2mM_recovery_11h,Yeast culture,SRP113626,BY4741
SRR5871564,RNA-Seq,65,188260735,PRJNA395838,SAMN07415391,"Microbe\, viral or environmental",88713334,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"fastq,sra",s3,s3.us-east-1,SRX3039037,uncalculated,uncalculated,missing,missing,254,Illumina HiSeq 2500,missing,missing,254_exp2_WT_Rep_0_2mM_lowPi_1h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,254_exp2_WT_Rep_0_2mM_lowPi_1h,Yeast culture,SRP113626,BY4741
SRR5871565,RNA-Seq,65,129035595,PRJNA395838,SAMN07415390,"Microbe\, viral or environmental",61513359,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039036,uncalculated,uncalculated,missing,missing,253,Illumina HiSeq 2500,missing,missing,253_exp2_WT_Rep_0_2mM_lowPi_1_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,253_exp2_WT_Rep_0_2mM_lowPi_1_5h,Yeast culture,SRP113626,BY4741
SRR5871566,RNA-Seq,65,119612220,PRJNA395838,SAMN07415389,"Microbe\, viral or environmental",55157862,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039035,uncalculated,uncalculated,missing,missing,252,Illumina HiSeq 2500,missing,missing,252_exp2_WT_Rep_0_2mM_lowPi_12h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,252_exp2_WT_Rep_0_2mM_lowPi_12h,Yeast culture,SRP113626,BY4741
SRR5871567,RNA-Seq,65,89290370,PRJNA395838,SAMN07415388,"Microbe\, viral or environmental",41861017,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039034,uncalculated,uncalculated,missing,missing,251,Illumina HiSeq 2500,missing,missing,251_exp2_WT_Rep_0_2mM_lowPi_11h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,251_exp2_WT_Rep_0_2mM_lowPi_11h,Yeast culture,SRP113626,BY4741
SRR5871568,RNA-Seq,65,65265200,PRJNA395838,SAMN07415395,"Microbe\, viral or environmental",31303429,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"fastq,sra",s3,s3.us-east-1,SRX3039033,uncalculated,uncalculated,missing,missing,258,Illumina HiSeq 2500,missing,missing,258_exp2_WT_Rep_0_2mM_lowPi_3h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,258_exp2_WT_Rep_0_2mM_lowPi_3h,Yeast culture,SRP113626,BY4741
SRR5871569,RNA-Seq,65,102565710,PRJNA395838,SAMN07415394,"Microbe\, viral or environmental",48511258,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"fastq,sra",s3,s3.us-east-1,SRX3039032,uncalculated,uncalculated,missing,missing,257,Illumina HiSeq 2500,missing,missing,257_exp2_WT_Rep_0_2mM_lowPi_3_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,257_exp2_WT_Rep_0_2mM_lowPi_3_5h,Yeast culture,SRP113626,BY4741
SRR5871570,RNA-Seq,65,88155990,PRJNA395838,SAMN07415393,"Microbe\, viral or environmental",41546884,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"fastq,sra",s3,s3.us-east-1,SRX3039031,uncalculated,uncalculated,missing,missing,256,Illumina HiSeq 2500,missing,missing,256_exp2_WT_Rep_0_2mM_lowPi_2h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,256_exp2_WT_Rep_0_2mM_lowPi_2h,Yeast culture,SRP113626,BY4741
SRR5871571,RNA-Seq,65,84539780,PRJNA395838,SAMN07415392,"Microbe\, viral or environmental",40335923,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"fastq,sra",s3,s3.us-east-1,SRX3039030,uncalculated,uncalculated,missing,missing,255,Illumina HiSeq 2500,missing,missing,255_exp2_WT_Rep_0_2mM_lowPi_2_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,255_exp2_WT_Rep_0_2mM_lowPi_2_5h,Yeast culture,SRP113626,BY4741
SRR5871572,RNA-Seq,65,208908635,PRJNA395838,SAMN07415398,"Microbe\, viral or environmental",97521534,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"fastq,sra",s3,s3.us-east-1,SRX3039029,uncalculated,uncalculated,missing,missing,261,Illumina HiSeq 2500,missing,missing,261_exp2_WT_Rep_0_2mM_lowPi_5_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,261_exp2_WT_Rep_0_2mM_lowPi_5_5h,Yeast culture,SRP113626,BY4741
SRR5871573,RNA-Seq,65,60535345,PRJNA395838,SAMN07415440,"Microbe\, viral or environmental",29008184,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039028,uncalculated,uncalculated,missing,missing,303,Illumina HiSeq 2500,missing,missing,303_exp2_WT_Rep_L74F_0_06mM_end_lowPi_24_67h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,303_exp2_WT_Rep_L74F_0_06mM_end_lowPi_24_67h,Yeast culture,SRP113626,BY4741
SRR5871574,RNA-Seq,65,37621415,PRJNA395838,SAMN07415397,"Microbe\, viral or environmental",18576300,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"fastq,sra",s3,s3.us-east-1,SRX3039027,uncalculated,uncalculated,missing,missing,260,Illumina HiSeq 2500,missing,missing,260_exp2_WT_Rep_0_2mM_lowPi_4h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,260_exp2_WT_Rep_0_2mM_lowPi_4h,Yeast culture,SRP113626,BY4741
SRR5871575,RNA-Seq,65,40137435,PRJNA395838,SAMN07415396,"Microbe\, viral or environmental",19795682,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039026,uncalculated,uncalculated,missing,missing,259,Illumina HiSeq 2500,missing,missing,259_exp2_WT_Rep_0_2mM_lowPi_4_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,259_exp2_WT_Rep_0_2mM_lowPi_4_5h,Yeast culture,SRP113626,BY4741
SRR5871576,RNA-Seq,65,61552920,PRJNA395838,SAMN07415469,"Microbe\, viral or environmental",30943335,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039025,uncalculated,uncalculated,missing,missing,332,Illumina HiSeq 2500,missing,missing,332_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_3h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,332_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_3h,Yeast culture,SRP113626,BY4741
SRR5871577,RNA-Seq,65,251010370,PRJNA395838,SAMN07415399,"Microbe\, viral or environmental",116795817,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039024,uncalculated,uncalculated,missing,missing,262,Illumina HiSeq 2500,missing,missing,262_exp2_WT_Rep_0_2mM_lowPi_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,262_exp2_WT_Rep_0_2mM_lowPi_5h,Yeast culture,SRP113626,BY4741
SRR5871578,RNA-Seq,65,88716810,PRJNA395838,SAMN07415176,"Microbe\, viral or environmental",38741105,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039023,uncalculated,uncalculated,missing,missing,39,Illumina HiSeq 2500,missing,missing,39_exp2_PHO84c_Rep_mCh_0_06mM_recovery_1_83h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,39_exp2_PHO84c_Rep_mCh_0_06mM_recovery_1_83h,Yeast culture,SRP113626,BY4741
SRR5871579,RNA-Seq,65,52355680,PRJNA395838,SAMN07415450,"Microbe\, viral or environmental",26616590,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039022,uncalculated,uncalculated,missing,missing,313,Illumina HiSeq 2500,missing,missing,313_exp2_WT_Rep_L74F_0_06mM_lowPi_1h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,313_exp2_WT_Rep_L74F_0_06mM_lowPi_1h,Yeast culture,SRP113626,BY4741
SRR5871580,RNA-Seq,65,119258360,PRJNA395838,SAMN07415470,"Microbe\, viral or environmental",54344741,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039021,uncalculated,uncalculated,missing,missing,333,Illumina HiSeq 2500,missing,missing,333_exp2_PHO84c_Rep_mCh_0_06mM_lowPi_11_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,333_exp2_PHO84c_Rep_mCh_0_06mM_lowPi_11_5h,Yeast culture,SRP113626,BY4741
SRR5871581,RNA-Seq,65,89115845,PRJNA395838,SAMN07415443,"Microbe\, viral or environmental",44768551,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039020,uncalculated,uncalculated,missing,missing,306,Illumina HiSeq 2500,missing,missing,306_exp2_WT_Rep_L74F_0_06mM_lowPi_0_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,306_exp2_WT_Rep_L74F_0_06mM_lowPi_0_5h,Yeast culture,SRP113626,BY4741
SRR5871582,RNA-Seq,65,42091010,PRJNA395838,SAMN07415285,"Microbe\, viral or environmental",20711129,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039019,uncalculated,uncalculated,missing,missing,148,Illumina HiSeq 2500,missing,missing,148_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_9h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,148_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_9h,Yeast culture,SRP113626,BY4741
SRR5871583,RNA-Seq,65,76300900,PRJNA395838,SAMN07415284,"Microbe\, viral or environmental",36902959,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039018,uncalculated,uncalculated,missing,missing,147,Illumina HiSeq 2500,missing,missing,147_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_8h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,147_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_8h,Yeast culture,SRP113626,BY4741
SRR5871584,RNA-Seq,65,90301900,PRJNA395838,SAMN07415283,"Microbe\, viral or environmental",43238047,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039017,uncalculated,uncalculated,missing,missing,146,Illumina HiSeq 2500,missing,missing,146_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_8_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,146_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_8_5h,Yeast culture,SRP113626,BY4741
SRR5871585,RNA-Seq,65,100643790,PRJNA395838,SAMN07415282,"Microbe\, viral or environmental",48715163,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039016,uncalculated,uncalculated,missing,missing,145,Illumina HiSeq 2500,missing,missing,145_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_7h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,145_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_7h,Yeast culture,SRP113626,BY4741
SRR5871586,RNA-Seq,65,107378635,PRJNA395838,SAMN07415281,"Microbe\, viral or environmental",52055808,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039015,uncalculated,uncalculated,missing,missing,144,Illumina HiSeq 2500,missing,missing,144_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_7_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,144_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_7_5h,Yeast culture,SRP113626,BY4741
SRR5871587,RNA-Seq,65,115284195,PRJNA395838,SAMN07415280,"Microbe\, viral or environmental",54812923,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039014,uncalculated,uncalculated,missing,missing,143,Illumina HiSeq 2500,missing,missing,143_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_6h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,143_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_6h,Yeast culture,SRP113626,BY4741
SRR5871588,RNA-Seq,65,122299840,PRJNA395838,SAMN07415279,"Microbe\, viral or environmental",58605655,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039013,uncalculated,uncalculated,missing,missing,142,Illumina HiSeq 2500,missing,missing,142_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_6_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,142_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_6_5h,Yeast culture,SRP113626,BY4741
SRR5871589,RNA-Seq,65,90074790,PRJNA395838,SAMN07415278,"Microbe\, viral or environmental",43491004,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039012,uncalculated,uncalculated,missing,missing,141,Illumina HiSeq 2500,missing,missing,141_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,141_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_5h,Yeast culture,SRP113626,BY4741
SRR5871590,RNA-Seq,65,55686995,PRJNA395838,SAMN07415404,"Microbe\, viral or environmental",27257583,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"fastq,sra",s3,s3.us-east-1,SRX3039011,uncalculated,uncalculated,missing,missing,267,Illumina HiSeq 2500,missing,missing,267_exp2_WT_Rep_0_2mM_lowPi_8_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,267_exp2_WT_Rep_0_2mM_lowPi_8_5h,Yeast culture,SRP113626,BY4741
SRR5871591,RNA-Seq,65,56697030,PRJNA395838,SAMN07415405,"Microbe\, viral or environmental",28023090,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039010,uncalculated,uncalculated,missing,missing,268,Illumina HiSeq 2500,missing,missing,268_exp2_WT_Rep_0_2mM_lowPi_8h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,268_exp2_WT_Rep_0_2mM_lowPi_8h,Yeast culture,SRP113626,BY4741
SRR5871592,RNA-Seq,65,63776375,PRJNA395838,SAMN07415402,"Microbe\, viral or environmental",31044366,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"fastq,sra",s3,s3.us-east-1,SRX3039009,uncalculated,uncalculated,missing,missing,265,Illumina HiSeq 2500,missing,missing,265_exp2_WT_Rep_0_2mM_lowPi_7_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,265_exp2_WT_Rep_0_2mM_lowPi_7_5h,Yeast culture,SRP113626,BY4741
SRR5871593,RNA-Seq,65,57326685,PRJNA395838,SAMN07415403,"Microbe\, viral or environmental",28035001,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039008,uncalculated,uncalculated,missing,missing,266,Illumina HiSeq 2500,missing,missing,266_exp2_WT_Rep_0_2mM_lowPi_7h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,266_exp2_WT_Rep_0_2mM_lowPi_7h,Yeast culture,SRP113626,BY4741
SRR5871594,RNA-Seq,65,92604200,PRJNA395838,SAMN07415400,"Microbe\, viral or environmental",44339735,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039007,uncalculated,uncalculated,missing,missing,263,Illumina HiSeq 2500,missing,missing,263_exp2_WT_Rep_0_2mM_lowPi_6_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,263_exp2_WT_Rep_0_2mM_lowPi_6_5h,Yeast culture,SRP113626,BY4741
SRR5871595,RNA-Seq,65,221567060,PRJNA395838,SAMN07415401,"Microbe\, viral or environmental",103680294,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039006,uncalculated,uncalculated,missing,missing,264,Illumina HiSeq 2500,missing,missing,264_exp2_WT_Rep_0_2mM_lowPi_6h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,264_exp2_WT_Rep_0_2mM_lowPi_6h,Yeast culture,SRP113626,BY4741
SRR5871596,RNA-Seq,65,118451320,PRJNA395838,SAMN07415287,"Microbe\, viral or environmental",55824207,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039005,uncalculated,uncalculated,missing,missing,150,Illumina HiSeq 2500,missing,missing,150_exp2_PHO84c_Rep_mCh_L74F_0_2mM_end_lowPi_24_67h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,150_exp2_PHO84c_Rep_mCh_L74F_0_2mM_end_lowPi_24_67h,Yeast culture,SRP113626,BY4741
SRR5871597,RNA-Seq,65,158405975,PRJNA395838,SAMN07415286,"Microbe\, viral or environmental",78878293,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039004,uncalculated,uncalculated,missing,missing,149,Illumina HiSeq 2500,missing,missing,149_exp2_PHO84c_Rep_mCh_L74F_0_06mM_start_0h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,149_exp2_PHO84c_Rep_mCh_L74F_0_06mM_start_0h,Yeast culture,SRP113626,BY4741
SRR5871598,RNA-Seq,65,104176540,PRJNA395838,SAMN07415451,"Microbe\, viral or environmental",51966095,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039003,uncalculated,uncalculated,missing,missing,314,Illumina HiSeq 2500,missing,missing,314_exp2_WT_Rep_L74F_0_06mM_lowPi_2_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,314_exp2_WT_Rep_L74F_0_06mM_lowPi_2_5h,Yeast culture,SRP113626,BY4741
SRR5871599,RNA-Seq,65,42593135,PRJNA395838,SAMN07415191,"Microbe\, viral or environmental",20578462,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039002,uncalculated,uncalculated,missing,missing,54,Illumina HiSeq 2500,missing,missing,54_exp2_PHO84c_Rep_mCh_0_06mM_recovery_7h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,54_exp2_PHO84c_Rep_mCh_0_06mM_recovery_7h,Yeast culture,SRP113626,BY4741
SRR5871600,RNA-Seq,65,134624815,PRJNA395838,SAMN07415437,"Microbe\, viral or environmental",64535541,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039001,uncalculated,uncalculated,missing,missing,300,Illumina HiSeq 2500,missing,missing,300_exp2_WT_Rep_0_2mM_recovery_9h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,300_exp2_WT_Rep_0_2mM_recovery_9h,Yeast culture,SRP113626,BY4741
SRR5871601,RNA-Seq,65,120064360,PRJNA395838,SAMN07415442,"Microbe\, viral or environmental",59633764,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039000,uncalculated,uncalculated,missing,missing,305,Illumina HiSeq 2500,missing,missing,305_exp2_WT_Rep_L74F_0_06mM_lowPi_0_25h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,305_exp2_WT_Rep_L74F_0_06mM_lowPi_0_25h,Yeast culture,SRP113626,BY4741
SRR5871602,RNA-Seq,65,54809495,PRJNA395838,SAMN07415192,"Microbe\, viral or environmental",27150778,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3038999,uncalculated,uncalculated,missing,missing,55,Illumina HiSeq 2500,missing,missing,55_exp2_PHO84c_Rep_mCh_0_06mM_recovery_8_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,55_exp2_PHO84c_Rep_mCh_0_06mM_recovery_8_5h,Yeast culture,SRP113626,BY4741
